flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
3366,5.54,290,271,19,0.236,1,524
3367,6.18,211,189,22,0.508,1,419
3368,5.51,124,99,25,0.304,0,184
3369,7.09,144,113,31,0.355,1,340
3370,3.25,259,206,53,0.252,1,385
3371,3.77,72,60,12,0.307,1,125
3372,8.22,173,147,26,0.408,0,350
3373,8.61,135,110,25,0.297,1,364
3374,3.0,92,81,11,0.465,0,125
3375,4.12,259,203,56,0.4,0,331
3376,2.14,89,73,16,0.355,0,79
3377,3.7,96,78,18,0.28,0,136
3378,3.35,218,184,34,0.327,0,332
3379,4.38,224,174,50,0.389,0,330
3380,8.88,280,252,28,0.133,1,685
3381,11.4,69,61,8,0.198,1,183
3382,3.87,254,202,52,0.088,1,414
3383,8.65,158,135,23,0.353,0,321
3384,7.84,242,187,55,0.21,1,518
3385,4.63,293,259,34,0.154,0,396
3386,7.51,117,103,14,0.252,0,240
3387,4.85,73,57,16,0.109,0,91
3388,4.06,277,238,39,0.101,1,401
3389,1.55,85,72,13,0.182,0,69
3390,3.07,94,84,10,0.173,1,160
3391,9.9,179,161,18,0.333,1,512
3392,5.43,77,64,13,0.077,1,119
3393,3.58,203,188,15,0.283,1,336
3394,9.6,72,56,16,0.069,0,141
3395,4.85,256,204,52,0.512,1,479
3396,7.21,213,195,18,0.181,1,538
3397,5.29,140,114,26,0.188,1,274
3398,5.22,183,152,31,0.487,1,309
3399,5.9,212,194,18,0.091,1,380
3400,4.36,152,137,15,0.351,0,239
3401,6.92,87,76,11,0.564,1,167
3402,9.64,212,172,40,0.249,0,456
3403,7.78,277,228,49,0.138,0,595
3404,4.73,251,212,39,0.113,0,380
3405,1.32,143,114,29,0.335,0,135
3406,2.55,102,82,20,0.244,0,100
3407,6.33,282,234,48,0.032,1,396
3408,5.18,87,69,18,0.29,1,138
3409,6.07,270,239,31,0.301,0,398
3410,6.57,293,227,66,0.175,0,399
3411,9.15,236,196,40,0.421,1,604
3412,6.29,92,73,19,0.018,0,116
3413,8.83,152,128,24,0.346,0,311
3414,3.38,163,148,15,0.427,0,238
3415,8.43,53,45,8,0.485,1,147
3416,1.06,54,48,6,0.348,0,52
3417,11.54,117,95,22,0.213,1,276
3418,2.63,277,237,40,0.279,0,262
3419,10.5,172,135,37,0.129,0,362
3420,3.01,222,181,41,0.179,0,323
3421,11.21,129,105,24,0.191,0,249
3422,5.08,202,184,18,0.336,0,262
3423,9.58,255,193,62,0.046,0,501
3424,3.94,60,47,13,0.304,0,79
3425,3.97,206,164,42,0.174,0,259
3426,4.95,211,187,24,0.53,1,393
3427,3.81,263,222,41,0.34,1,470
3428,11.74,191,177,14,0.066,1,427
3429,4.44,169,143,26,0.328,1,277
3430,2.35,201,186,15,0.443,0,180
3431,2.19,236,199,37,0.306,0,200
3432,1.68,216,178,38,0.197,0,177
3433,8.06,75,66,9,0.327,0,138
3434,2.49,220,188,32,0.415,0,220
3435,10.96,85,66,19,0.724,1,213
3436,5.56,216,201,15,0.496,1,430
3437,8.27,238,189,49,0.394,0,527
3438,1.68,193,177,16,0.293,0,163
3439,8.54,171,162,9,0.094,0,298
3440,6.93,279,255,24,0.332,1,433
3441,1.78,108,87,21,0.2,0,107
3442,1.08,145,127,18,0.477,0,145
3443,6.28,55,43,12,0.146,1,88
3444,5.3,147,125,22,0.313,1,242
3445,1.54,105,100,5,0.53,0,108
3446,10.49,185,150,35,0.301,0,407
3447,2.6,143,133,10,0.462,0,147
3448,7.84,76,61,15,0.396,1,192
3449,6.27,248,228,20,0.692,0,441
3450,8.72,204,180,24,0.232,1,552
3451,9.05,266,213,53,0.085,0,524
3452,1.21,169,129,40,0.102,0,143
3453,4.81,223,196,27,0.08,1,385
3454,7.64,218,171,47,0.203,0,464
3455,6.74,256,234,22,0.32,0,393
3456,5.7,74,59,15,0.34,0,116
3457,7.15,135,111,24,0.316,1,290
3458,6.96,195,178,17,0.254,0,254
3459,2.83,61,55,6,0.722,0,62
3460,4.67,136,126,10,0.308,0,172
3461,10.23,228,200,28,0.417,0,493
3462,4.14,158,144,14,0.203,1,278
3463,7.03,216,178,38,0.347,0,444
3464,2.35,138,104,34,0.149,0,114
3465,1.2,59,56,3,0.053,0,48
3466,4.92,271,229,42,0.246,1,438
3467,3.79,123,103,20,0.184,0,181
3468,8.63,275,211,64,0.234,1,618
3469,3.31,287,244,43,0.22,0,353
3470,1.02,126,106,20,0.112,0,121
3471,7.9,103,89,14,0.139,0,207
3472,8.7,206,185,21,0.128,0,431
3473,2.27,151,142,9,0.231,0,143
3474,1.8,218,190,28,0.01,0,210
3475,7.91,286,269,17,0.162,0,566
3476,7.86,186,157,29,0.308,1,464
3477,11.64,240,214,26,0.388,1,592
3478,1.31,254,215,39,0.203,0,199
3479,2.24,214,198,16,0.258,0,200
3480,6.05,191,146,45,0.328,1,269
3481,1.13,150,116,34,0.422,0,147
3482,10.1,122,112,10,0.056,1,269
3483,2.22,121,107,14,0.189,0,112
3484,10.66,216,179,37,0.311,1,536
3485,9.09,217,202,15,0.227,0,448
3486,1.06,103,91,12,0.107,0,91
3487,7.36,52,47,5,0.249,0,103
3488,10.05,232,178,54,0.387,0,434
3489,1.34,297,232,65,0.743,0,319
3490,10.91,160,134,26,0.473,0,323
3491,3.91,281,238,43,0.322,0,397
3492,7.54,210,161,49,0.256,0,407
3493,1.68,145,111,34,0.454,0,153
3494,1.84,120,91,29,0.253,0,122
3495,1.39,68,63,5,0.405,0,68
3496,7.9,83,77,6,0.146,0,172
3497,1.43,255,208,47,0.125,0,212
3498,6.38,99,84,15,0.245,1,167
3499,10.31,224,212,12,0.084,1,513
3500,6.58,95,90,5,0.199,0,122
3501,5.17,233,180,53,0.276,0,292
3502,1.67,234,182,52,0.295,0,243
3503,1.62,132,116,16,0.272,0,132
3504,11.76,100,78,22,0.023,0,166
3505,2.23,103,86,17,0.252,0,99
3506,1.61,300,237,63,0.588,0,277
3507,9.14,139,121,18,0.358,0,321
3508,1.36,130,121,9,0.093,0,118
3509,5.95,167,145,22,0.659,0,287
3510,2.38,205,177,28,0.22,0,207
3511,1.09,68,58,10,0.385,0,67
3512,7.8,76,71,5,0.278,0,166
3513,5.9,225,170,55,0.26,0,269
3514,10.0,293,265,28,0.118,0,567
3515,1.35,298,272,26,0.096,0,266
3516,4.4,196,166,30,0.137,1,315
3517,2.62,274,231,43,0.143,0,250
3518,1.13,228,197,31,0.201,0,221
3519,5.52,56,45,11,0.214,0,85
3520,4.95,206,175,31,0.535,0,335
3521,5.59,296,246,50,0.516,1,580
3522,7.45,220,178,42,0.312,1,571
3523,9.53,118,112,6,0.597,0,256
3524,10.4,143,120,23,0.604,0,322
3525,4.99,162,126,36,0.213,0,243
3526,11.24,156,148,8,0.14,1,405
3527,3.92,169,147,22,0.39,1,298
3528,2.26,235,180,55,0.215,0,205
3529,2.86,185,163,22,0.474,0,187
3530,4.35,219,188,31,0.306,1,384
3531,1.38,253,191,62,0.367,0,237
3532,8.5,91,83,8,0.523,0,214
3533,10.68,62,59,3,0.291,0,144
3534,2.9,203,158,45,0.189,0,161
3535,5.55,67,53,14,0.293,1,99
3536,10.16,91,78,13,0.104,1,224
3537,1.13,100,85,15,0.305,0,84
3538,4.12,293,230,63,0.342,0,449
3539,4.13,162,130,32,0.194,0,227
3540,7.58,261,235,26,0.374,0,520
3541,1.04,193,183,10,0.176,0,190
3542,6.37,150,129,21,0.436,0,225
3543,5.64,52,41,11,0.477,1,87
3544,3.94,268,207,61,0.653,0,422
3545,2.54,128,98,30,0.283,0,108
3546,1.87,299,232,67,0.218,0,305
3547,5.73,147,123,24,0.609,0,238
3548,11.78,222,192,30,0.272,0,470
3549,7.75,199,159,40,0.248,0,348
3550,7.78,281,226,55,0.19,0,503
3551,2.04,72,61,11,0.621,0,73
3552,6.85,108,101,7,0.457,0,168
3553,5.95,239,183,56,0.45,0,308
3554,7.13,162,140,22,0.696,0,389
3555,2.41,117,103,14,0.266,0,109
3556,4.92,292,241,51,0.602,0,480
3557,9.55,103,84,19,0.489,0,247
3558,4.02,106,97,9,0.238,0,137
3559,3.33,282,221,61,0.325,0,382
3560,2.02,200,179,21,0.654,0,223
3561,3.55,160,147,13,0.185,0,248
3562,1.05,109,95,14,0.466,0,121
3563,1.71,122,99,23,0.105,0,115
3564,7.08,265,201,64,0.617,0,592
3565,6.86,262,207,55,0.192,1,420
3566,8.29,282,215,67,0.248,0,570
3567,3.35,287,265,22,0.244,1,467
3568,7.54,104,98,6,0.13,0,214
3569,5.74,166,140,26,0.326,0,229
3570,8.93,257,230,27,0.357,1,696
3571,9.03,112,88,24,0.087,1,238
3572,4.22,233,191,42,0.301,0,349
3573,7.18,104,79,25,0.215,0,204
3574,2.52,74,67,7,0.303,0,78
3575,4.41,75,64,11,0.578,1,132
3576,11.05,226,193,33,0.378,0,500
3577,7.85,112,102,10,0.16,0,213
3578,1.53,222,185,37,0.194,0,213
3579,3.51,122,106,16,0.537,0,196
3580,9.02,128,111,17,0.248,1,318
3581,3.31,216,190,26,0.1,1,322
3582,10.98,274,260,14,0.067,0,571
3583,6.26,114,97,17,0.417,0,146
3584,7.33,118,105,13,0.509,1,329
3585,9.18,233,222,11,0.073,0,506
3586,2.31,58,52,6,0.35,0,59
3587,1.68,285,255,30,0.329,0,281
3588,1.54,247,216,31,0.305,0,238
3589,10.97,205,190,15,0.483,1,466
3590,6.65,222,189,33,0.066,0,301
3591,11.83,75,61,14,0.155,0,147
3592,11.31,77,64,13,0.107,1,154
3593,4.17,89,71,18,0.319,0,110
3594,2.48,192,166,26,0.208,0,203
3595,5.64,183,155,28,0.369,1,294
3596,2.74,76,60,16,0.003,0,66
3597,1.46,87,76,11,0.09,0,84
3598,11.07,245,199,46,0.517,0,482
3599,2.43,252,218,34,0.319,0,268
3600,7.19,134,117,17,0.15,1,321
3601,4.1,113,91,22,0.18,0,131
3602,10.38,79,73,6,0.626,1,186
3603,9.57,259,229,30,0.267,0,587
3604,10.69,148,134,14,0.236,1,352
3605,6.0,180,159,21,0.49,0,288
3606,10.42,239,217,22,0.13,0,511
3607,6.28,61,51,10,0.268,1,94
3608,8.02,140,111,29,0.267,0,280
3609,6.61,294,234,60,0.343,0,429
3610,4.22,79,70,9,0.653,1,147
3611,6.58,262,198,64,0.042,1,370
3612,10.42,87,73,14,0.307,1,209
3613,1.4,134,117,17,0.162,0,118
3614,1.07,109,86,23,0.252,0,81
3615,2.28,87,70,17,0.503,0,78
3616,11.07,153,123,30,0.353,0,329
3617,2.14,192,175,17,0.133,0,186
3618,3.33,195,167,28,0.262,0,285
3619,2.63,229,179,50,0.082,0,179
3620,4.02,78,67,11,0.07,0,108
3621,1.3,161,131,30,0.086,0,131
3622,2.13,279,233,46,0.42,0,263
3623,7.66,237,186,51,0.268,1,569
3624,11.74,70,63,7,0.505,0,173
3625,9.37,194,162,32,0.216,0,367
3626,2.28,282,261,21,0.499,0,246
3627,2.33,292,238,54,0.113,0,233
3628,3.14,195,157,38,0.422,0,299
3629,11.31,234,221,13,0.483,0,527
3630,5.6,168,137,31,0.272,0,262
3631,7.11,214,186,28,0.092,1,461
3632,1.72,109,101,8,0.13,0,102
3633,2.48,215,187,28,0.156,0,185
3634,5.23,189,173,16,0.372,0,315
3635,11.65,252,219,33,0.656,1,704
3636,8.68,289,253,36,0.061,0,628
3637,5.59,293,236,57,0.301,1,425
3638,4.1,162,129,33,0.131,1,230
3639,2.27,261,217,44,0.317,0,224
3640,1.44,250,237,13,0.26,0,212
3641,2.77,178,136,42,0.369,0,188
3642,11.14,107,87,20,0.334,0,235
3643,5.82,52,50,2,0.333,0,82
3644,7.78,240,189,51,0.451,1,655
3645,4.93,198,181,17,0.347,0,314
3646,5.55,72,61,11,0.277,0,96
3647,11.55,186,160,26,0.487,0,413
3648,2.32,295,256,39,0.424,0,252
3649,5.9,132,102,30,0.29,1,217
3650,6.3,286,247,39,0.356,0,420
3651,10.22,104,98,6,0.216,0,220
3652,7.6,159,121,38,0.589,0,382
3653,8.34,165,127,38,0.226,1,428
3654,4.51,196,160,36,0.163,0,275
3655,7.26,111,96,15,0.186,0,200
3656,4.03,136,127,9,0.47,1,227
3657,6.97,268,213,55,0.372,1,440
3658,11.0,268,251,17,0.093,0,615
3659,1.21,216,203,13,0.352,0,194
3660,11.24,149,126,23,0.187,1,337
3661,8.82,253,233,20,0.666,1,696
3662,2.77,296,281,15,0.062,0,280
3663,3.15,76,66,10,0.151,0,100
3664,5.61,223,206,17,0.541,0,332
3665,3.59,83,77,6,0.392,0,136
3666,8.24,82,77,5,0.321,0,183
3667,2.94,141,129,12,0.228,0,123
3668,4.88,272,220,52,0.331,1,454
3669,5.21,145,115,30,0.089,0,167
3670,10.35,227,196,31,0.516,1,540
3671,1.65,197,168,29,0.226,0,184
3672,8.42,217,205,12,0.012,0,407
3673,8.61,276,259,17,0.316,0,649
3674,1.05,144,130,14,0.141,0,128
3675,9.16,235,198,37,0.372,0,489
3676,1.07,208,167,41,0.42,0,214
3677,8.7,87,73,14,0.337,1,250
3678,8.18,263,230,33,0.267,0,561
3679,5.12,222,206,16,0.265,1,324
3680,8.64,90,72,18,0.581,1,219
3681,8.53,186,164,22,0.276,1,520
3682,6.96,293,236,57,0.254,0,444
3683,8.8,186,158,28,0.093,1,423
3684,9.61,240,193,47,0.174,0,474
3685,5.96,128,99,29,0.312,1,196
3686,2.21,254,195,59,0.391,0,239
3687,2.9,177,150,27,0.187,0,146
3688,9.04,71,61,10,0.569,1,176
3689,4.59,65,59,6,0.647,0,114
3690,3.36,81,62,19,0.095,0,97
3691,3.73,243,209,34,0.303,0,367
3692,2.07,267,247,20,0.239,0,234
3693,5.72,191,165,26,0.186,1,319
3694,3.84,300,278,22,0.399,0,437
3695,6.44,87,74,13,0.467,1,154
3696,3.05,147,124,23,0.215,0,210
3697,1.89,185,164,21,0.137,0,167
3698,2.58,277,260,17,0.22,0,248
3699,6.48,70,54,16,0.316,0,88
3700,7.75,105,84,21,0.366,1,245
3701,3.36,95,75,20,0.335,1,162
3702,8.72,92,81,11,0.388,0,210
3703,9.45,169,135,34,0.373,0,344
3704,4.47,269,230,39,0.213,0,357
3705,2.11,95,87,8,0.42,0,85
3706,7.01,285,264,21,0.519,1,649
3707,3.7,97,86,11,0.11,1,160
3708,3.67,247,228,19,0.403,0,402
3709,5.84,133,100,33,0.163,1,198
3710,6.31,80,76,4,0.146,0,116
3711,10.38,210,181,29,0.352,0,385
3712,9.01,221,190,31,0.112,1,568
3713,2.65,120,107,13,0.542,0,115
3714,2.38,57,48,9,0.291,0,57
3715,3.13,250,231,19,0.458,0,342
3716,5.22,179,142,37,0.447,0,221
3717,7.16,194,172,22,0.187,0,395
3718,4.23,101,85,16,0.271,0,159
3719,7.51,94,76,18,0.297,0,205
3720,3.93,86,67,19,0.115,0,102
3721,4.71,219,172,47,0.247,0,316
3722,1.15,93,78,15,0.199,0,75
3723,1.4,258,226,32,0.392,0,256
3724,7.63,166,141,25,0.203,1,429
3725,4.41,87,70,17,0.282,1,152
3726,7.81,148,115,33,0.196,0,329
3727,10.39,173,161,12,0.303,1,466
3728,7.71,288,252,36,0.315,0,601
3729,1.58,280,223,57,0.397,0,246
3730,2.97,271,235,36,0.396,0,258
3731,7.5,55,49,6,0.511,0,124
3732,3.57,117,102,15,0.483,0,173
3733,4.63,228,190,38,0.715,0,356
3734,10.94,150,113,37,0.176,0,291
3735,1.9,212,181,31,0.354,0,207
3736,3.15,235,214,21,0.299,0,352
3737,8.63,234,215,19,0.333,0,500
3738,2.74,250,236,14,0.398,0,236
3739,3.76,183,154,29,0.166,0,239
3740,10.5,62,53,9,0.227,0,122
3741,8.91,236,215,21,0.057,1,556
3742,8.92,263,214,49,0.39,0,586
3743,1.11,269,216,53,0.125,0,249
3744,5.03,79,71,8,0.182,0,97
3745,7.27,293,259,34,0.123,1,609
3746,1.69,149,113,36,0.391,0,146
3747,1.88,51,45,6,0.421,0,46
3748,2.81,107,86,21,0.116,0,97
3749,1.04,85,74,11,0.011,0,71
3750,3.13,121,96,25,0.412,0,192
3751,2.11,222,177,45,0.585,0,201
3752,6.45,283,232,51,0.433,0,425
3753,10.66,291,227,64,0.505,0,654
3754,7.86,186,142,44,0.216,0,356
3755,11.96,175,146,29,0.421,1,486
3756,1.2,242,219,23,0.526,0,235
3757,3.19,126,110,16,0.093,1,180
3758,9.41,99,80,19,0.715,1,294
3759,4.55,256,210,46,0.288,1,446
3760,4.52,81,75,6,0.208,1,145
3761,1.98,147,139,8,0.486,0,152
3762,6.57,92,75,17,0.124,1,131
3763,10.13,174,157,17,0.264,0,330
3764,10.29,144,123,21,0.21,1,364
3765,11.4,127,102,25,0.119,0,272
3766,4.09,103,87,16,0.53,0,138
3767,11.56,96,90,6,0.195,1,248
3768,9.43,63,58,5,0.409,0,147
3769,4.36,225,204,21,0.335,1,409
3770,7.8,104,94,10,0.626,0,268
3771,1.9,206,173,33,0.435,0,188
3772,1.12,224,191,33,0.126,0,190
3773,7.14,112,102,10,0.215,0,227
3774,4.94,68,64,4,0.118,1,133
3775,4.38,140,129,11,0.682,1,260
3776,5.45,186,141,45,0.399,1,290
3777,9.33,150,129,21,0.364,1,330
3778,6.51,86,67,19,0.098,0,108
3779,4.76,156,122,34,0.218,0,188
3780,2.93,141,120,21,0.099,0,138
3781,9.19,101,82,19,0.415,0,217
3782,4.9,234,214,20,0.2,0,292
3783,4.14,265,216,49,0.29,0,372
3784,1.16,77,69,8,0.386,0,78
3785,10.77,85,67,18,0.319,0,163
3786,9.31,165,154,11,0.333,0,370
3787,11.82,113,90,23,0.146,0,205
3788,6.85,67,63,4,0.383,1,105
3789,1.08,138,107,31,0.077,0,115
3790,2.22,212,189,23,0.234,0,189
3791,6.45,245,201,44,0.058,1,325
3792,2.39,127,109,18,0.418,0,113
3793,1.74,216,190,26,0.287,0,191
3794,5.2,139,115,24,0.402,1,209
3795,4.11,57,44,13,0.32,0,76
3796,11.68,265,250,15,0.192,0,610
3797,5.3,257,197,60,0.121,0,350
3798,3.05,261,217,44,0.594,0,416
3799,6.86,64,51,13,0.588,0,106
3800,2.21,56,49,7,0.645,0,58
3801,11.82,299,256,43,0.06,1,614
3802,2.59,66,52,14,0.327,0,62
3803,2.46,135,118,17,0.436,0,152
3804,1.03,263,222,41,0.117,0,221
3805,7.2,167,158,9,0.315,1,426
3806,7.74,113,104,9,0.27,0,244
3807,2.73,61,51,10,0.189,0,51
3808,7.12,259,209,50,0.053,0,459
3809,3.62,105,88,17,0.437,0,168
3810,9.62,223,206,17,0.266,0,439
3811,4.43,224,193,31,0.638,0,352
3812,1.55,256,226,30,0.373,0,232
3813,10.53,150,128,22,0.444,0,316
3814,11.46,65,51,14,0.214,0,136
3815,6.05,246,196,50,0.381,0,348
3816,6.0,51,48,3,0.449,0,84
3817,2.79,177,137,40,0.092,0,143
3818,7.11,293,251,42,0.139,1,751
3819,5.21,141,113,28,0.32,0,192
3820,9.42,298,275,23,0.482,1,821
3821,2.28,154,126,28,0.597,0,138
3822,1.28,231,209,22,0.14,0,233
3823,10.75,204,176,28,0.127,1,475
3824,11.91,80,76,4,0.382,0,166
3825,9.58,218,201,17,0.53,0,526
3826,7.59,213,199,14,0.133,0,454
3827,8.11,96,87,9,0.351,0,216
3828,3.27,92,86,6,0.006,1,147
3829,7.95,114,93,21,0.443,0,219
3830,11.5,99,94,5,0.565,1,277
3831,10.99,270,224,46,0.076,1,608
3832,8.77,50,47,3,0.41,0,122
3833,6.89,249,190,59,0.357,0,401
3834,4.96,234,179,55,0.329,0,347
3835,1.84,193,175,18,0.26,0,175
3836,10.92,171,142,29,0.17,0,327
3837,2.31,77,73,4,0.056,0,68
3838,11.25,135,104,31,0.401,0,297
3839,4.61,131,111,20,0.333,0,195
3840,7.79,71,67,4,0.295,0,164
3841,4.84,90,80,10,0.42,0,146
3842,7.81,125,117,8,0.08,0,251
3843,4.42,196,171,25,0.632,1,373
3844,9.44,138,113,25,0.574,1,395
3845,5.35,227,195,32,0.087,0,295
3846,5.5,108,95,13,0.272,1,173
3847,10.16,118,110,8,0.716,0,306
3848,4.01,300,271,29,0.446,1,485
3849,1.14,211,197,14,0.48,0,220
3850,1.44,216,171,45,0.302,0,174
3851,7.69,172,159,13,0.278,0,333
3852,1.02,123,103,20,0.287,0,97
3853,3.85,288,254,34,0.193,1,506
3854,11.99,298,270,28,0.298,0,621
3855,3.27,56,47,9,0.438,0,92
3856,10.67,150,129,21,0.135,0,291
3857,1.69,160,140,20,0.344,0,156
3858,3.63,229,191,38,0.261,0,308
3859,8.04,237,202,35,0.461,1,661
3860,6.07,101,90,11,0.1,0,144
3861,1.28,256,215,41,0.468,0,241
3862,10.87,283,231,52,0.396,1,666
3863,2.94,73,69,4,0.231,0,72
3864,1.57,75,65,10,0.415,0,77
3865,10.39,174,164,10,0.107,0,362
3866,2.28,267,244,23,0.233,0,265
3867,2.74,287,241,46,0.687,0,262
3868,6.28,139,108,31,0.255,0,165
3869,6.36,171,133,38,0.236,0,240
3870,7.0,59,56,3,0.361,1,157
3871,3.34,66,58,8,0.222,0,98
3872,5.63,294,246,48,0.332,1,513
3873,2.05,255,235,20,0.312,0,234
3874,2.36,51,41,10,0.312,0,46
3875,8.05,161,129,32,0.141,0,319
3876,1.03,254,196,58,0.381,0,248
3877,2.1,76,73,3,0.174,0,66
3878,6.4,250,227,23,0.271,0,392
3879,4.19,120,95,25,0.17,1,193
3880,1.17,225,184,41,0.3,0,189
3881,4.41,251,194,57,0.323,0,332
3882,4.51,297,279,18,0.274,0,389
3883,6.11,167,139,28,0.201,1,248
3884,1.58,58,49,9,0.167,0,46
3885,2.34,135,128,7,0.018,0,121
3886,3.26,72,62,10,0.358,1,117
3887,5.92,248,206,42,0.167,1,359
3888,6.87,289,264,25,0.452,0,424
3889,9.68,122,110,12,0.381,0,273
3890,7.03,76,63,13,0.21,0,133
3891,4.8,265,227,38,0.13,1,473
3892,2.66,142,111,31,0.198,0,127
3893,11.19,130,115,15,0.591,0,288
3894,2.75,133,120,13,0.408,0,136
3895,3.92,248,187,61,0.225,0,295
3896,6.26,92,71,21,0.129,0,135
3897,1.01,281,266,15,0.298,0,302
3898,3.44,56,45,11,0.229,0,74
3899,6.91,141,131,10,0.439,1,290
3900,3.15,132,125,7,0.091,1,221
3901,6.79,240,215,25,0.302,1,434
3902,7.7,133,120,13,0.587,1,361
3903,7.26,93,74,19,0.245,0,157
3904,5.58,216,175,41,0.082,0,248
3905,6.53,89,68,21,0.239,0,127
3906,6.47,184,149,35,0.221,0,275
3907,1.6,247,214,33,0.179,0,221
3908,2.15,74,60,14,0.271,0,77
3909,6.85,282,212,70,0.307,1,405
3910,2.99,108,88,20,0.451,0,102
3911,9.77,190,152,38,0.346,0,409
3912,8.14,152,116,36,0.395,0,349
3913,6.68,281,261,20,0.364,1,513
3914,7.74,135,110,25,0.099,1,320
3915,9.74,290,227,63,0.286,0,637
3916,5.29,258,196,62,0.358,0,329
3917,1.72,161,147,14,0.409,0,169
3918,11.25,135,115,20,0.592,1,402
3919,10.97,147,120,27,0.216,0,295
3920,5.98,111,100,11,0.209,1,166
3921,1.97,57,48,9,0.309,0,50
3922,10.94,162,146,16,0.197,0,335
3923,4.27,222,197,25,0.133,0,341
3924,6.06,195,169,26,0.148,1,266
3925,5.61,265,224,41,0.209,1,461
3926,3.27,109,94,15,0.062,1,196
3927,1.02,295,252,43,0.6,0,273
3928,1.82,109,98,11,0.234,0,109
3929,8.44,155,143,12,0.232,1,348
3930,2.66,51,48,3,0.318,0,50
3931,4.61,243,222,21,0.051,1,336
3932,2.39,140,117,23,0.549,0,134
3933,9.49,63,50,13,0.337,1,145
3934,8.32,97,89,8,0.276,1,241
3935,1.61,152,142,10,0.361,0,151
3936,1.47,294,236,58,0.274,0,270
3937,9.45,294,262,32,0.29,0,605
3938,9.38,105,80,25,0.278,0,232
3939,7.32,61,50,11,0.075,0,128
3940,10.87,273,242,31,0.232,0,568
3941,6.08,269,240,29,0.332,0,359
3942,9.42,104,88,16,0.437,0,206
3943,4.64,205,192,13,0.447,1,324
3944,10.97,159,148,11,0.15,0,353
3945,5.31,266,244,22,0.254,1,442
3946,3.87,53,43,10,0.028,0,65
3947,7.18,267,227,40,0.37,1,617
3948,8.65,85,81,4,0.455,0,196
3949,7.35,227,186,41,0.018,0,402
3950,2.89,180,156,24,0.227,0,186
3951,5.2,50,43,7,0.009,1,73
3952,1.73,66,60,6,0.477,0,65
3953,7.02,248,209,39,0.057,0,459
3954,11.57,111,84,27,0.73,1,284
3955,1.8,97,91,6,0.182,0,84
3956,6.17,111,100,11,0.381,0,170
3957,5.56,118,107,11,0.081,0,156
3958,5.32,196,177,19,0.239,0,258
3959,1.34,152,133,19,0.192,0,146
3960,5.72,159,126,33,0.382,0,220
3961,2.26,211,162,49,0.189,0,182
3962,1.12,276,252,24,0.253,0,250
3963,6.76,226,191,35,0.137,0,331
3964,7.19,257,212,45,0.274,1,656
3965,4.42,281,238,43,0.126,1,491
3966,3.59,291,252,39,0.129,0,369
3967,3.59,224,205,19,0.681,1,415
3968,9.55,280,239,41,0.221,1,665
3969,2.13,140,122,18,0.317,0,135
3970,9.25,282,224,58,0.088,1,602
3971,5.19,279,223,56,0.149,0,394
3972,4.75,163,151,12,0.375,1,288
3973,5.3,227,212,15,0.134,0,353
3974,6.63,138,107,31,0.155,0,179
3975,10.44,203,172,31,0.284,1,466
3976,2.04,105,82,23,0.2,0,98
3977,7.49,127,120,7,0.213,0,244
3978,9.41,63,54,9,0.729,0,131
3979,4.37,255,215,40,0.191,1,433
3980,6.43,74,58,16,0.331,1,138
3981,11.47,277,258,19,0.545,0,620
3982,1.24,181,164,17,0.27,0,178
3983,2.74,288,251,37,0.091,0,241
3984,3.6,256,199,57,0.297,0,372
3985,4.53,81,62,19,0.065,1,123
3986,4.63,131,99,32,0.009,1,214
3987,9.94,127,97,30,0.312,0,256
3988,7.13,299,284,15,0.144,1,696
3989,4.09,242,228,14,0.541,1,426
3990,1.35,155,143,12,0.674,0,158
3991,2.68,238,210,28,0.654,0,247
3992,5.73,69,55,14,0.357,0,87
3993,10.23,123,95,28,0.482,0,234
3994,8.46,59,54,5,0.086,1,118
3995,1.31,172,143,29,0.089,0,133
3996,7.69,265,204,61,0.288,1,523
3997,2.92,83,72,11,0.187,0,80
3998,6.75,238,222,16,0.313,1,402
3999,7.53,269,231,38,0.298,0,624
4000,2.78,204,179,25,0.558,0,198
4001,3.78,89,75,14,0.295,0,128
4002,8.99,242,209,33,0.064,1,599
4003,7.51,176,167,9,0.413,1,442
4004,1.64,82,62,20,0.125,0,72
4005,7.97,245,207,38,0.42,0,558
4006,8.48,120,103,17,0.353,0,223
4007,5.06,186,142,44,0.438,1,266
4008,5.21,193,178,15,0.387,0,289
4009,1.1,182,167,15,0.557,0,202
4010,7.4,147,116,31,0.067,0,267
4011,11.28,173,156,17,0.151,0,366
4012,9.21,200,159,41,0.465,0,483
4013,9.93,92,83,9,0.129,1,226
4014,5.73,163,154,9,0.112,1,265
4015,9.02,138,117,21,0.349,1,324
4016,2.22,234,214,20,0.316,0,233
4017,3.2,228,183,45,0.463,0,373
4018,5.65,62,51,11,0.122,1,103
4019,4.66,177,136,41,0.446,0,242
4020,1.25,201,160,41,0.426,0,200
4021,2.27,188,172,16,0.209,0,176
4022,2.78,101,80,21,0.124,0,94
4023,5.3,292,240,52,0.566,0,431
4024,4.01,66,54,12,0.164,1,105
4025,4.78,214,168,46,0.283,1,302
4026,1.88,62,52,10,0.105,0,49
4027,7.03,239,205,34,0.26,0,448
4028,2.07,268,221,47,0.279,0,248
4029,2.59,133,119,14,0.177,0,129
